Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
23996098,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.08399732323147,0.375060978664114,2999512.25,4457349.29226469,10019109,3684,10027078,10027078.0,0.0,10027078,10027078,23996098,3999349.66666667,4801278.87516285,10023700,3684,0,1,0,0,64,224,0.083346884147581,0.291714094516533,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,1556862.0,2190465.48726475,3105755,7969,10018677.5,610.233152163991,10019109,10018246,c_ci_na_1
20995789,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90554505953551,0.3810287862961471,2999398.42857143,4803292.81719832,10017531,3918,10027632,10027632.0,0.0,10027632,10027632,20995789,4199157.8,5325518.97428009,10021575,3918,0,1,0,0,64,192,0.095257196574037,0.28577158972211,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,7403.5,3814.841084501421,10101,4706,10012440.0,7199.761246041429,10017531,10007349,c_ci_na_1
25229026,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.88441472136102,0.3567319642066239,3153628.25,4473409.88779246,10032413,3840,10019270,10019270.0,0.0,10019270,10019270,25229026,4204837.66666667,4769638.93756601,10037952,3840,0,1,0,0,64,224,0.079273769823694,0.27745819438293,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,8880.5,704.985460842988,9379,8382,10021152.0,15925.4589258834,10032413,10009891,c_ci_na_1
865992,1,2,6,22,6,6,6.0,0.0,16,6,11.0,7.07106781186548,32.3328621973413,3.46423523542943,432996.0,607014.402096029,862220,3772,0,0.0,0.0,0,0,865992,865992.0,0.0,865992,865992,0,1,0,0,32,64,1.15474507847648,2.30949015695295,6,16,11.0,5.77350269189626,33.3333333333333,0,0,0,1,1,0,0,0,2,14.666666666666698,6.0,11.0,0,0,0,0,0,0,1,6,2,22,-1,260,1,0,0.0,0.0,0,0,0.0,0.0,0,0,c_ci_na_1
30004680,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.26615714615187,0.299953207299661,3750585.0,5113665.37946932,10014655,3676,10020645,10020645.0,0.0,10020645,10020645,30004680,5000780.0,5398014.97952898,10018844,4019,0,1,0,0,64,224,0.066656268288814,0.233296939010848,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,8253.0,63.639610306789294,8298,8208,9924549.0,154151.314973308,10014655,9746555,c_ci_na_1
21005530,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90373392149591,0.38085208990204,3000790.0,4802972.45820235,10013905,3951,10024986,10024986.0,0.0,10024986,10024986,21005530,4201106.0,5325360.98575993,10021932,3997,0,1,0,0,64,192,0.09521302247551,0.28563906742653,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,11293.5,1033.08300731355,12024,10563,10013433.5,666.801694658914,10013905,10012962,c_ci_na_1
29995199,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.26718952589713,0.30004801768443,3749399.875,4950901.05036191,10013404,3190,10020648,10020648.0,0.0,10020648,10020648,29995199,4999199.83333333,5181521.93692245,10017649,3221,0,1,0,0,64,224,0.066677337263207,0.233370680421223,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,7974.0,718.4204896855321,8482,7466,9708461.0,527984.523440792,10013404,9098797,c_ci_na_1
28299767,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.46292603751826,0.318023819772085,3537470.875,4699491.02613104,10013833,3355,10021337,10021337.0,0.0,10021337,10021337,28299767,4716627.83333333,4927420.40887828,10018209,3355,0,1,0,0,64,224,0.070671959949352,0.247351859822733,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,324841.0,549109.556107886,958898,7504,9108414.66666667,1566083.30334256,10013833,7300058,c_ci_na_1
21000319,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90470259047017,0.380946594192212,3000045.57142857,4802685.02553502,10013436,2698,10021594,10021594.0,0.0,10021594,10021594,21000319,4200063.8,5323092.22527101,10016134,3499,0,1,0,0,64,192,0.095236648548053,0.2857099456441589,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,6836.5,1868.88322267604,8158,5515,10011855.0,2235.87164211186,10013436,10010274,c_ci_na_1
21996340,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.45528665223396,0.409158978266384,2749542.5,4503785.63649626,10018680,3532,10015776,10015776.0,0.0,10015776,10015776,21996340,3666056.66666667,4939317.59500722,10022805,3532,0,1,0,0,64,224,0.09092421739253,0.318234760873854,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,557615.0,777758.0623355829,1107573,7657,10013399.5,7467.754716111129,10018680,10008119,c_ci_na_1
41024990,2,10,22,130,16,6,11.0,7.07106781186548,32,6,13.0,8.705043238133731,3.70505879465175,0.292504641683033,3729544.54545455,4085186.11831518,10016039,3198,31000094,31000094.0,0.0,31000094,31000094,41024990,4558332.22222222,4079168.04014596,10023804,3198,0,1,0,0,64,320,0.048750773613839,0.243753868069194,6,32,12.1538461538462,8.06066740253926,64.97435897435899,0,0,0,1,1,0,0,0,5,13.166666666666698,11.0,13.0,0,0,0,0,0,0,2,22,10,130,-1,260,2,0,2502863.66666667,4320685.34974098,7491960,5118,8378165.0,1920631.24278677,10016039,6328632,c_ci_na_1
20998412,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90505720146838,0.380981190387159,2999773.14285714,4802057.62219403,10013218,3089,10021626,10021626.0,0.0,10021626,10021626,20998412,4199682.4,5323128.02453001,10016910,3089,0,1,0,0,64,192,0.09524529759679,0.2857358927903689,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,10366.5,2769.73726190771,12325,8408,10011063.0,3047.63022691402,10013218,10008908,c_ci_na_1
28995068,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.3798851584000404,0.3103976165877589,3624383.5,4895901.38825843,10018647,3230,10017880,10017880.0,0.0,10017880,10017880,28995068,4832511.33333333,5155879.62880972,10022578,3230,0,1,0,0,64,224,0.0689772481306129,0.241420368457146,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,5870.0,1825.74970902367,7161,4579,9506425.66666667,880336.449295003,10018647,8489911,c_ci_na_1
27881419,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.5148856663285297,0.322795622417926,3485177.375,4653588.6567333,10019152,3368,10030358,10030358.0,0.0,10030358,10030358,27881419,4646903.16666667,4887153.21804727,10022520,3554,0,1,0,0,64,224,0.071732360537317,0.2510632618806089,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,325617.666666667,545601.809841512,955624,10023,8968188.66666667,1812554.0024974,10019152,6875238,c_ci_na_1
41025137,2,8,22,82,16,6,11.0,7.07106781186548,20,6,10.25,5.99404466354493,2.535031144442,0.243752994657885,4558348.55555556,5047577.40410685,10019559,3677,31003128,31003128.0,0.0,31003128,31003128,41025137,5860733.85714286,5009359.64799203,10023236,3698,0,1,0,0,64,256,0.048750598931577,0.195002395726308,6,20,10.0,5.65685424949238,32.0,0,0,0,1,1,0,0,0,4,11.0,11.0,10.25,0,0,0,0,0,0,2,22,8,82,-1,260,2,0,815334.0,1141321.25652333,1622370,8298,9847698.0,325380.77731892304,10019559,9359753,c_ci_na_1
25011479,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.9182009188660896,0.359834778263213,3126434.875,4552693.5591124,10042306,3242,10049717,10049717.0,0.0,10049717,10049717,25011479,4168579.83333333,4882059.89000043,10045564,3242,0,1,0,0,64,224,0.079963284058492,0.279871494204721,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,2352875.5,3316987.70596463,4698340,7411,10032212.0,14275.071698594,10042306,10022118,c_ci_na_1
41031331,2,8,22,82,16,6,11.0,7.07106781186548,20,6,10.25,5.99404466354493,2.53464846168407,0.243716198238853,4559036.77777778,5043929.14239677,10020501,3854,31008564,31008564.0,0.0,31008564,31008564,41031331,5861618.71428571,5005450.72637109,10024355,3867,0,1,0,0,64,256,0.048743239647771,0.194972958591082,6,20,10.0,5.65685424949238,32.0,0,0,0,1,1,0,0,0,4,11.0,11.0,10.25,0,0,0,0,0,0,2,22,8,82,-1,260,2,0,826580.0,1159595.72417632,1646538,6622,9843579.25,335512.677948613,10020501,9340452,c_ci_na_1
27006362,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.6287745828186697,0.333254808626204,3375795.25,4676897.75326181,10017571,3431,10025648,10025648.0,0.0,10025648,10025648,27006362,4501060.33333333,4957605.93631784,10021161,3431,0,1,0,0,64,224,0.0740566241391569,0.259198184487048,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,7796.0,397.39401102684,8077,7515,8875911.66666667,1975706.1457619,10017571,6594563,c_ci_na_1
32396174,2,9,22,124,16,6,11.0,7.07106781186548,32,6,13.7777777777778,8.856886837057619,4.50670502016689,0.339546268642711,3239617.4,4399199.03930495,10013926,3308,10021204,10021204.0,0.0,10021204,10021204,32396174,4049521.75,4599944.21739928,10018743,3308,0,1,0,0,64,288,0.061735685207766,0.277810583434945,6,32,12.666666666666698,8.194602806208191,67.15151515151521,0,0,0,1,1,0,0,0,4,13.8181818181818,11.0,13.7777777777778,0,0,0,0,0,0,2,22,9,124,-1,260,2,0,9419.5,1830.6994564919696,10714,8125,9242320.0,1335727.33904454,10013926,7699955,c_ci_na_1
21002334,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.9043279665964703,0.380910045521607,3000333.42857143,4803662.41743224,10016848,3511,10029730,10029730.0,0.0,10029730,10029730,21002334,4200466.8,5327019.54667816,10020616,3511,0,1,0,0,64,192,0.095227511380402,0.285682534141205,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,9562.5,4694.48192029749,12882,6243,10013979.0,4057.37871044841,10016848,10011110,c_ci_na_1
21506563,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.55674856089278,0.418476908653419,2688320.375,4537161.15993347,10024178,3795,10025565,10025565.0,0.0,10025565,10025565,21506563,3584427.16666667,5001097.20823091,10031048,3795,0,1,0,0,64,224,0.092994868589649,0.32548204006377,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,7330.0,4716.40223051427,10665,3995,10019539.0,6560.536715848792,10024178,10014900,c_ci_na_1
22778406,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.3023203642959,0.39511105386391,2847300.75,4466787.24447551,10019575,3652,10032284,10032284.0,0.0,10032284,10032284,22778406,3796401.0,4864371.86463256,10023720,3652,0,1,0,0,64,224,0.087802456414202,0.3073085974497069,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,8935.5,5336.53487761487,12709,5162,10010856.5,12329.8209435498,10019575,10002138,c_ci_na_1
21004007,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90401698114079,0.38087970547715,3000572.42857143,4802506.24710213,10017196,2416,10027737,10027737.0,0.0,10027737,10027737,21004007,4200801.4,5324598.40964413,10020590,2416,0,1,0,0,64,192,0.095219926369288,0.285659779107863,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,8327.5,3130.3617203128497,10541,6114,10012178.5,7095.816549206999,10017196,10007161,c_ci_na_1
23416843,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.18502186652573,0.3843387428442,2927105.375,4455563.28485479,10021651,3578,10029441,10029441.0,0.0,10029441,10029441,23416843,3902807.16666667,4822335.65840236,10025332,3578,0,1,0,0,64,224,0.085408609520933,0.298930133323266,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,6654.0,1606.54660685584,7790,5518,10018719.0,4146.47416487791,10021651,10015787,c_ci_na_1
40997913,2,10,22,130,16,6,11.0,7.07106781186548,32,6,13.0,8.705043238133731,3.70750579425836,0.292697825862502,3727083.0,4332576.67300929,10013363,3172,10027488,10027488.0,0.0,10027488,10027488,40997913,4555323.66666667,4388223.34477212,10017484,3172,0,1,0,0,64,320,0.048782970977084,0.243914854885418,6,32,12.1538461538462,8.06066740253926,64.97435897435899,0,0,0,1,1,0,0,0,5,13.166666666666698,11.0,13.0,0,0,0,0,0,0,2,22,10,130,-1,260,2,0,1416003.75,2225257.47069148,4685566,4726,8833474.5,1361320.47133889,10013363,7549283,c_ci_na_1
41014799,2,8,22,82,16,6,11.0,7.07106781186548,20,6,10.25,5.99404466354493,2.5356701126342203,0.243814433907137,4557199.88888889,4666995.08402876,10014400,3308,30995709,30995709.0,0.0,30995709,30995709,41014799,5859257.0,4491443.30182237,10017938,4116,0,1,0,0,64,256,0.048762886781427,0.195051547125709,6,20,10.0,5.65685424949238,32.0,0,0,0,1,1,0,0,0,4,11.0,11.0,10.25,0,0,0,0,0,0,2,22,8,82,-1,260,2,0,7422.0,4434.973731602029,10558,4286,8199329.4,2500713.97596702,10014400,5017436,c_ci_na_1
21003374,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.904134640463,0.380891184435415,3000482.0,4803878.16131037,10015412,3691,10024987,10024987.0,0.0,10024987,10024987,21003374,4200674.8,5325480.15719744,10019103,3900,0,1,0,0,64,192,0.095222796108854,0.285668388326561,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,7452.0,3002.37539291808,9575,5329,10014215.5,1692.1065273794104,10015412,10013019,c_ci_na_1
20993270,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90601368914895,0.381074506258434,2999038.57142857,4804073.20814112,10016484,3200,10027777,10027777.0,0.0,10027777,10027777,20993270,4198654.0,5327194.33264655,10019684,3250,0,1,0,0,64,192,0.095268626564609,0.285805879693826,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,8050.0,4586.2945827759495,11293,4807,10013420.0,4333.15035511116,10016484,10010356,c_ci_na_1
41027611,2,8,22,82,16,6,11.0,7.07106781186548,20,6,10.25,5.99404466354493,2.5348782798979,0.243738296144028,4558623.44444444,4943420.65002912,10020536,3605,31005419,31005419.0,0.0,31005419,31005419,41027611,5861087.28571429,4868759.83932215,10024710,3605,0,1,0,0,64,256,0.048747659228806,0.194990636915223,6,20,10.0,5.65685424949238,32.0,0,0,0,1,1,0,0,0,4,11.0,11.0,10.25,0,0,0,0,0,0,2,22,8,82,-1,260,2,0,738073.0,1266598.88087231,2200615,5854,9702304.5,618345.229752496,10020536,8774859,c_ci_na_1
20995015,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.66777470747223,0.428673187420919,2624376.875,4571052.3010038,10014409,330,10024685,10024685.0,0.0,10024685,10024685,20995015,3499169.16666667,5062190.32912756,10026067,3356,0,1,0,0,64,224,0.09526070831576,0.333412479105159,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,10025.0,8104.85792596021,15756,4294,10011504.0,4108.29039869384,10014409,10008599,c_ci_na_1
21002202,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90435250551347,0.3809124395622901,3000314.57142857,4800354.663039,10014657,3599,10022516,10022516.0,0.0,10022516,10022516,21002202,4200440.4,5320038.79463706,10018256,3659,0,1,0,0,64,192,0.095228109890573,0.285684329671717,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,8690.0,1175.21147033204,9521,7859,10008598.5,8568.0128676374,10014657,10002540,c_ci_na_1
41022375,2,8,22,82,16,6,11.0,7.07106781186548,20,6,10.25,5.99404466354493,2.53520182583285,0.243769406330082,4558041.66666667,4665511.9647798,10014258,3564,31003023,31003023.0,0.0,31003023,31003023,41022375,5860339.28571429,4490102.29273435,10017967,3564,0,1,0,0,64,256,0.048753881266016,0.195015525064066,6,20,10.0,5.65685424949238,32.0,0,0,0,1,1,0,0,0,4,11.0,11.0,10.25,0,0,0,0,0,0,2,22,8,82,-1,260,2,0,10952.5,2211.12290477033,12516,9389,8199352.2,2498531.18927035,10014258,5009139,c_ci_na_1
28002852,2,8,22,108,16,6,11.0,7.07106781186548,32,6,13.5,9.42640667789921,4.64238428285805,0.3571064832967729,3111428.0,4573927.12423036,10023579,3282,10024866,10024866.0,0.0,10024866,10024866,28002852,4000407.42857143,4876741.31356267,10031378,3282,0,1,0,0,64,256,0.071421296659355,0.285685186637418,6,32,12.3636363636364,8.52376357336039,72.6545454545454,0,0,0,1,1,0,0,0,4,13.6,11.0,13.5,0,0,0,0,0,0,2,22,8,108,-1,260,2,0,7773.66666666667,3942.40045319261,11081,3411,9113680.66666667,1567515.93950886,10023579,7303678,c_ci_na_1
21002363,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.66614161463641,0.428523209507426,2625295.375,4572645.52801476,10020692,3273,10028332,10028332.0,0.0,10028332,10028332,21002363,3500393.83333333,5062242.60944986,10023965,3576,0,1,0,0,64,224,0.095227379890539,0.333295829616886,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,60739.0,75093.325948449,113838,7640,10019656.0,1465.12525061853,10020692,10018620,c_ci_na_1
24014139,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.08092915594434,0.37477920819897,3001767.375,4442151.10248958,10006475,3136,10015589,10015589.0,0.0,10015589,10015589,24014139,4002356.5,4780924.206389,10009770,3136,0,1,0,0,64,224,0.08328426848866,0.29149493971031,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,9007.0,151.320851173921,9114,8900,10004077.0,3391.28412257068,10006475,10001679,c_ci_na_1
26998974,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.62976756079694,0.333346000481352,3374871.75,4636533.42543567,10047982,3110,10023129,10023129.0,0.0,10023129,10023129,26998974,4499829.0,4903987.09798495,10051467,3110,0,1,0,0,64,224,0.074076888995856,0.259269111485496,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,8378.0,2521.54278171123,10161,6595,8795171.0,2142755.23121121,10047982,6320997,c_ci_na_1
21003955,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90402664641016,0.38088064843026,3000565.0,4802070.38696311,10012848,3222,10021667,10021667.0,0.0,10021667,10021667,21003955,4200791.0,5322438.63130826,10016070,3869,0,1,0,0,64,192,0.095220162107565,0.285660486322695,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,9333.0,726.9057710597708,9847,8819,10011577.0,1797.4654377762,10012848,10010306,c_ci_na_1
41025587,2,8,22,82,16,6,11.0,7.07106781186548,20,6,10.25,5.99404466354493,2.53500333828252,0.243750320988704,4558398.55555556,5112773.57934004,10022299,3912,31010679,31010679.0,0.0,31010679,31010679,41025587,5860798.14285714,5098625.27245078,10026489,3912,0,1,0,0,64,256,0.048750064197741,0.195000256790963,6,20,10.0,5.65685424949238,32.0,0,0,0,1,1,0,0,0,4,11.0,11.0,10.25,0,0,0,0,0,0,2,22,8,82,-1,260,2,0,651013.5,914667.3702021408,1297781,4246,9929842.5,162302.938586049,10022299,9686694,c_ci_na_1
24376171,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.02031968023198,0.369213031858039,3047021.375,4446743.64863657,10014167,4109,10022849,10022849.0,0.0,10022849,10022849,24376171,4062695.16666667,4771395.38085757,10018316,4109,0,1,0,0,64,224,0.082047340412898,0.287165691445141,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,8171.5,721.9560235914648,8682,7661,10009616.5,6435.378815578771,10014167,10005066,c_ci_na_1
21005608,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90371942578382,0.3808506756862261,3000801.14285714,4802981.64078782,10019354,3308,10029759,10029759.0,0.0,10029759,10029759,21005608,4201121.6,5324974.44660088,10023398,3308,0,1,0,0,64,192,0.095212668921557,0.28563800676467,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,8818.5,2243.64981670492,10405,7232,10013201.0,8701.65604928165,10019354,10007048,c_ci_na_1
25072841,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.90861171256979,0.358954136868654,3134105.125,4461031.1455381,10011409,3725,10022064,10022064.0,0.0,10022064,10022064,25072841,4178806.83333333,4760850.67856422,10018499,3995,0,1,0,0,64,224,0.0797675859708119,0.279186550897842,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,9905.5,1668.06489681907,11085,8726,10011194.0,304.055915910215,10011409,10010979,c_ci_na_1
22423363,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.3704416683617,0.401367091992401,2802920.375,4494084.20390028,10057888,3184,10069321,10069321.0,0.0,10069321,10069321,22423363,3737227.16666667,4910687.62856891,10061072,5441,0,1,0,0,64,224,0.089192687109423,0.312174404882978,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,8437.0,4236.98383286979,11433,5441,10034181.5,33526.0538163978,10057888,10010475,c_ci_na_1
41014361,2,8,22,82,16,6,11.0,7.07106781186548,20,6,10.25,5.99404466354493,2.5356971915276203,0.243817037646887,4557151.22222222,5172983.04465211,10016232,3318,30992459,30992459.0,0.0,30992459,30992459,41014361,5859194.42857143,5177376.97914832,10019550,3354,0,1,0,0,64,256,0.048763407529377,0.1950536301175089,6,20,10.0,5.65685424949238,32.0,0,0,0,1,1,0,0,0,4,11.0,11.0,10.25,0,0,0,0,0,0,2,22,8,82,-1,260,2,0,337251.666666667,573703.343501093,999704,4235,9999822.0,21952.1025416701,10016232,9968752,c_ci_na_1
